hgnc_symbol	Six1KD5	Scramble	Scramble.1	Six1KD6	Scramble.2	Six1KD5.1	Scramble.3	Six1KD5.2	Six1KD6.1
AC008894.3	-0.693778913	-0.958407835	-0.726456826	1.30147145	0.562833925	-0.894056995	0.286570885	-0.568483721	1.69030803
AC008915.2	-0.339080668	-0.690734886	1.103297199	-0.864503341	0.499040845	0.577445241	1.475037745	-0.126801042	-1.633701092
AC008937.3	-1.095760363	0.712744272	-0.532754271	-0.961185188	0.308875359	0.888675731	0.954707896	1.136924496	-1.412227931
AC008946.1	0.143488078	1.426313858	-0.356470488	-0.121068884	0.243005383	0.981094231	-0.791451936	-1.985697077	0.460786835
AC008966.1	-0.067229961	-1.480706111	0.63678647	0.261174177	0.705898739	1.437876312	-0.491539176	-1.506024623	0.503764172
AC008969.1	-0.895960028	-0.237551673	-0.32105057	1.21845481	-0.868795427	1.43238875	0.399231786	-1.441118288	0.714400639
AC008982.2	-0.744934177	-0.825906438	2.328947188	-0.126530478	-0.465797497	0.545458073	-0.379729654	0.386202914	-0.71770993
AC009005.1	-0.105819599	0.930977434	0.264122157	-0.108146085	0.99696691	0.158876244	-1.08531965	-1.990501376	0.938843965
AC009021.2	-0.010054473	-0.485461183	0.943917892	-1.123480363	-0.423627885	0.118513605	1.507970219	0.961729772	-1.489507583
AC009022.1	-0.317276455	1.482841621	0.811548966	1.032561379	-1.48007442	-0.9228793	0.412417818	-0.858843289	-0.16029632
AC009041.2	0.734522092	0.288866791	-1.928784014	0.014193508	-1.157475175	0.97352812	0.467790873	-0.391248509	0.998606313
AC009053.1	-0.123665918	-2.550248155	0.302680416	0.355896634	0.794443523	0.643927413	0.071763311	0.45768103	0.047521747
AC009078.3	-0.750703542	-2.400640039	0.426486932	0.668569411	0.270596153	0.726199105	0.185870407	0.319012481	0.554609092
AC009090.6	0.188203045	-2.407761639	0.490406886	0.061417455	-0.247443129	0.522710247	0.575842432	1.087836422	-0.271211719
AC009113.1	0.228056128	-1.465257392	-0.579957898	-0.002252008	-0.517802635	-0.287179599	1.289828983	-0.464060652	1.798625074
AC009120.2	-1.456184683	-1.242409691	1.192782122	0.479123221	-0.393653368	1.322361858	-0.489975194	0.722423054	-0.134467318
AC009126.1	-0.319510131	1.660752476	0.567459521	-0.711488147	0.635408903	-0.173568072	-0.419780239	-1.830752879	0.591478567
AC009133.1	0.260010721	0.71130223	-2.12121712	-0.264467299	0.592870115	-0.090194351	-0.78170295	0.371068406	1.322330247
AC009244.1	-0.755224164	0.13757612	0.449490659	-1.125346895	0.968675753	1.257936897	1.004907026	-0.452416047	-1.485599349
AC009245.1	0.165179719	1.777253886	-1.323133803	0.478357777	0.389968716	-1.037935122	0.433950471	0.274581949	-1.158223591
AC009299.2	-0.351802346	0.862771333	-1.763591136	0.653434883	-0.787752834	1.479703845	0.249167467	-0.74716392	0.405232708
AC009302.1	-0.823659248	-1.653964666	1.334275479	0.164556314	1.088320756	-0.866310769	-0.009173948	0.907502374	-0.141546292
AC009318.1	-1.074915684	0.440848902	2.069628515	0.159735438	-0.802353285	0.428283671	0.386363495	-0.613162405	-0.994428647
AC009403.1	-0.786410835	-1.392875921	-0.615379945	-0.580199081	-0.061665537	1.963418445	0.485064553	0.76226773	0.225780592
AC009404.1	-1.091169463	1.028676103	1.732107444	0.193773687	-1.113220442	0.120799789	-0.496771862	-0.943002573	0.568807317
AC009486.1	0.448707649	2.165128964	0.001668467	0.015291385	-0.334010387	-0.173529802	-1.460081745	-0.887117166	0.223942636
AC009487.2	-0.379265438	-1.383639837	1.179174631	0.170807319	0.916595299	0.388246862	-0.335246467	0.999133141	-1.55580551
AC009506.1	0.664954878	0.866184864	0.026991685	-0.244866641	0.949322006	0.088008741	0.783299779	-1.962993298	-1.170902014
AC009518.1	-0.065865337	0.771812729	0.939904038	-0.791110306	1.233563095	-0.160094836	0.750189615	-1.028001469	-1.65039753
AC009533.1	-0.344430561	1.006606147	0.133187507	-0.712306554	-0.317083091	0.922463876	0.759083027	0.648764178	-2.096284529
AC009779.2	0.480691082	-0.341118352	-1.852442538	-0.806916021	-0.623583258	0.584823618	1.507130951	0.611912946	0.439501572
AC009779.3	0.587141115	-0.584702931	-0.969351868	0.394930212	-1.607577749	1.706852703	0.503341093	0.467540356	-0.498172932
AC010168.2	-0.89111558	-1.129558373	0.817768397	0.3168966	-0.203538125	0.026176596	1.200255298	1.285948196	-1.42283301
AC010186.2	0.359497453	1.321181389	0.342990817	0.748625208	-1.902133929	0.771474934	-1.019326511	-0.335760068	-0.286549294
AC010186.3	-0.755952583	-0.649941139	1.808141532	1.202927718	-0.527983046	0.16616673	-1.363985881	-0.180093564	0.300720232
AC010201.2	-0.539564243	0.552077124	-0.336319165	0.250167988	-0.318521435	1.538814698	0.889430427	-0.044628156	-1.991457239
AC010326.3	-0.803587742	0.146766455	0.574737398	-0.005357641	0.445698387	0.778168788	-1.785792306	-0.858166653	1.507533313
AC010326.4	-0.360541342	0.103001916	-1.494929159	-0.218525672	1.469036804	1.226674319	0.136132599	0.44277968	-1.303629144
AC010343.1	-0.012988665	2.440069246	-0.323411718	-0.754737588	0.507247188	-0.768520561	-0.081787488	-0.577664734	-0.42820568
AC010422.8	-0.028402768	1.559251657	0.613058023	1.004321856	-1.850925257	0.086174259	-0.303920203	-0.733408522	-0.346149045
AC010424.1	-1.378816439	0.255926355	-0.001082547	1.933037114	-0.984839556	0.115676546	-0.783076832	0.006400017	0.836775342
AC010463.3	-0.093375241	1.420695161	0.085708764	0.565165406	-0.901007819	1.407442207	-1.396016571	-0.939299326	-0.149312582
AC010468.1	0.702193708	1.639928549	-0.956796341	-0.047432833	-0.833677675	-0.926841494	-0.631759184	1.361102643	-0.306717371
AC010538.1	-1.040760642	-1.875003658	0.665763854	1.046773355	-0.392757687	0.036822896	-0.037241234	0.334008863	1.262394252
AC010615.1	0.226544362	1.61971052	0.004156624	0.593789775	-1.516460274	-1.007425971	-1.021535564	0.614543143	0.486677385
AC010618.1	0.829955609	2.219354384	0.015136121	-0.819747177	-0.264250576	0.077932618	-0.551141949	-1.068167774	-0.439071256
AC010618.4	0.23728731	0.361858995	1.377724326	-1.408110671	-0.741324013	1.307159649	-1.282482683	-0.020734999	0.168622087
AC010624.3	-0.026544459	1.193554215	0.444283568	0.259898304	0.322471416	1.106506425	-0.298116524	-1.940577392	-1.061475554
AC010642.2	-0.127587729	0.316825498	0.155603015	0.88057426	1.210595308	0.283844082	-0.78442451	-2.202491233	0.267061311
AC010735.1	-0.889009764	-2.239775854	0.126218629	0.626778223	1.057793641	-0.010853359	0.216973023	0.559658385	0.552217075
AC010735.2	-1.345142477	-1.742444015	0.047824478	0.552070948	1.243083131	-0.236988603	1.014237098	0.001190496	0.466168944
AC010761.1	-0.455592728	-1.601499085	0.699134874	-0.314450843	-0.137072482	-0.749694571	1.950044446	0.116226447	0.492903943
AC010761.2	0.326318191	1.011861237	-1.282082098	-0.866132662	1.221230114	0.183107832	-1.058517424	1.16016847	-0.69595366
AC010809.1	-0.623073596	-2.447276663	0.296215234	0.668401248	0.183656251	0.489401228	0.704879673	0.526947441	0.200849184
AC010809.2	-1.299337246	-1.803494601	0.692717233	1.353592304	0.039801776	0.595511824	0.143259643	0.546215845	-0.268266777
AC010864.1	0.197824127	-1.220026199	1.395051192	0.779019303	-0.219909715	1.394592528	-0.734779094	-1.040165206	-0.551606938
AC010969.2	-0.773666516	0.879159918	1.58156991	1.063092011	-0.522431134	-0.036628202	0.117877773	-1.301352395	-1.007621365
AC010976.1	-0.343952305	-2.287833236	0.345307879	1.00243661	-0.167425407	-0.226723256	1.037887465	0.604545772	0.035756477
AC010980.1	0.646127306	1.595593641	1.09502644	-0.452627088	-0.806203845	0.603133733	-0.576568806	-0.862426595	-1.242054786
AC010997.4	-0.302426521	0.549550663	2.121842458	-0.24217752	-0.92200314	0.648710491	-0.481917343	-1.234375402	-0.137203686
AC011005.1	1.613421609	0.035492388	0.11849199	1.071380515	0.130925401	-1.372415084	-1.444721738	-0.418478527	0.265903445
AC011008.2	-0.548313127	0.37265941	0.818053094	0.809782924	-1.467318571	1.168439152	-1.011188549	-0.988838204	0.846723872
AC011043.1	-0.977960344	0.101494155	1.051426822	0.95102541	-0.746703018	-0.441774137	1.630046967	-0.34506035	-1.222495506
AC011290.2	0.217601837	1.732442324	0.941421878	0.273587383	-0.1576704	-0.638704529	0.148405447	-1.6871936	-0.829890338
AC011447.3	0.509104757	1.021222785	-2.217431742	-0.828606554	0.652494778	-0.210416264	0.144870999	0.757649482	0.171111758
AC011447.7	0.642664884	-2.136336617	-0.931351417	0.208031357	1.067862246	0.003775867	-0.214040672	0.646371101	0.71302325
AC011448.1	-1.12572609	-1.247929159	1.585766407	-0.922407161	-0.535732051	0.468796417	0.214459012	0.647179753	0.915592871
AC011450.1	-0.546079666	0.531429267	1.884363925	0.759393527	0.141825445	0.171616823	-0.638497023	-1.452276269	-0.851776029
AC011462.1	0.415633048	-0.211818661	0.082953528	1.345694165	0.294642559	0.023533988	-1.947962412	-1.021798476	1.019122261
AC011462.6	-0.537421136	1.007049572	1.955910832	0.473295808	-0.081953947	-0.201987977	-0.865047272	-1.275317058	-0.474528822
AC011472.1	0.188539037	0.938852843	-1.222436215	-0.518221424	-1.555936956	0.915041999	1.42322882	0.020324588	-0.189392693
AC011476.3	-0.144994123	-1.381444211	-0.694600162	1.542203932	0.764631932	1.154529768	-0.284322755	0.136128761	-1.092133141
AC011477.1	0.119051281	2.002053495	0.607228581	0.280501057	-1.514632143	-1.031891811	-0.024631275	-0.412361856	-0.025317329
AC011477.2	-0.811901758	0.932132163	-1.137569044	0.690317437	-0.606964713	0.073727536	-0.863090187	-0.162438002	1.885786569
AC011477.3	0.654250419	1.100994646	-1.188276587	0.400398472	-0.443916233	-1.430727463	1.331254004	0.371658833	-0.79563609
AC011481.1	0.133892963	-1.990968926	-0.239944842	-0.65912708	1.282616904	-0.281274927	0.557486779	1.220870787	-0.023551659
AC011495.1	0.288323896	1.765937816	-0.851223385	0.167538342	0.49744085	-1.892643684	-0.272366645	-0.072692597	0.369685407
AC011498.7	-0.681306733	0.448832711	2.42511801	0.160896478	-0.740855503	-0.070193888	-0.465605084	-0.342405467	-0.734480523
AC011503.2	-0.088754535	1.838166289	-1.638842055	-0.718053398	0.122766627	-0.828909832	0.662392626	0.497202651	0.154031627
AC011529.1	-0.427055554	1.938313696	0.464663655	-0.470937744	0.69234488	0.32513885	-0.751689374	-0.21272763	-1.55805078
AC011815.3	-0.304612088	-0.064238418	-1.881216471	0.685203288	0.063203656	1.275912861	0.554982626	0.810178125	-1.139413579
AC012065.5	0.143228373	-0.640519765	-0.320218553	0.380700378	1.446422521	-1.590625009	0.977029415	0.714822077	-1.110839437
AC012073.1	-0.780512136	-1.114962884	2.046745297	0.680298798	0.21938625	0.166044352	0.236339641	-1.11911758	-0.334221737
AC012085.1	0.444567411	-0.800314295	-1.211828922	0.500322299	0.964399649	0.150677668	-1.663042662	0.349320324	1.265898527
AC012146.1	0.310110469	1.739846778	-1.053043188	-0.760743562	-0.273700645	-0.440717461	1.237422786	-1.121410146	0.362234967
AC012306.2	-0.374543444	-1.453627419	-0.381457338	-0.448760734	0.703922402	-0.25516258	0.892839712	-0.601574354	1.918363755
AC012313.1	-0.226054789	0.573977528	1.818021835	-0.247499514	-1.498135365	0.776274211	-0.182817662	-1.162129301	0.148363057
AC012313.2	-1.0363381	-0.104697321	1.879479565	1.134590101	-0.399455792	-0.363189614	-0.103044127	-1.305495989	0.298151278
AC012313.3	-0.120743131	-0.515125345	1.403255459	1.629019786	-0.415501893	0.220659057	-0.288139773	-1.650355666	-0.263068494
AC012313.4	-0.049001947	0.487898621	-0.111904509	1.424631372	-1.315668038	-0.202742927	-1.131202789	-0.614620549	1.512610766
AC012313.5	-0.407320573	-0.631228138	-1.178819843	1.468342533	-1.22385991	-0.439213097	0.622457528	0.570481403	1.219160098
AC012313.8	-0.671451728	0.925266893	0.97209297	1.352037228	-1.42711002	-0.42830558	0.140337257	-1.240139691	0.377272672
AC012354.2	0.511188838	0.856341386	1.272076786	-0.485003845	-1.087982419	-0.387294553	0.8188702	0.257234225	-1.755430619
AC012360.3	0.207416134	0.827926169	-1.051834119	-1.287522966	-0.561677096	0.764178661	1.817729842	-0.204206863	-0.512009763
AC012443.2	-0.651771057	-0.007389539	0.002873823	0.894981718	-0.197636241	-2.136320846	0.792916303	0.061917499	1.24042834
AC012467.2	-1.600825382	-0.347829928	1.496160303	0.614425324	-0.112235998	0.439236202	0.829429016	0.025599218	-1.343958754
AC012512.1	0.496585483	0.255953085	0.173271704	-0.349616149	0.689543501	-0.024871375	0.946471932	0.27955963	-2.466897811
AC012513.3	-0.907813478	-1.683047034	-0.190853341	1.671741287	-0.285405606	-0.1543247	-0.117377234	0.791973762	0.875106346
AC012531.1	-0.617610349	-1.195824053	0.708000534	0.823722619	0.703647032	0.736328256	0.54123441	0.207227115	-1.906725563
AC012615.1	0.270307728	-0.630956319	0.892974834	0.645930986	-0.287834308	0.876956108	-0.87982618	-1.909096734	1.021543886
AC012615.6	-0.456213659	-2.120348653	0.775848474	-0.607004989	-0.2740356	0.641504775	0.607872073	1.187150396	0.245227183
AC012618.3	-1.34581733	-0.13004158	0.362586492	0.581453347	-1.691396677	-0.445894738	0.629470894	1.308233275	0.731406317
AC012676.1	-0.813147156	-2.100279738	0.598309557	0.22524063	-0.13181571	-0.37179627	0.994486455	1.01846896	0.580533272
AC012676.5	-0.49943945	-1.339840275	-1.601449926	0.813550572	0.441233101	0.514228071	-0.231148145	1.401924783	0.500941269
AC015712.2	-0.036727333	1.41565398	0.249863816	-0.261106926	0.11090368	0.222247396	0.324371031	0.337642919	-2.362848561
AC015712.6	0.610289211	2.327778495	-0.225362228	0.006499361	-1.103848713	0.055619681	-0.500326757	-0.608259079	-0.562389971
AC015722.1	1.122195478	2.048645239	-0.248283205	-0.942158027	-0.848468051	-0.330858266	-0.378256077	0.304631019	-0.727448111
AC015726.1	-0.952619796	-1.230331557	0.945250526	1.235030982	0.137478742	-1.224055129	0.570173101	-0.509544873	1.028618003
AC015813.1	-0.536260757	0.845743084	-1.721507897	1.328304512	-0.572007358	-0.615078786	-0.092599302	0.122403193	1.241003311
AC015813.5	0.169979236	-2.378215438	0.95527735	0.008564708	-0.599589746	0.603581618	0.298837817	0.200434546	0.741129908
AC015813.6	-1.319684449	-0.737013623	1.62629661	1.422214481	0.20704977	-0.578011649	-0.083698622	0.241065888	-0.778218406
AC015871.3	0.765881014	1.188026197	0.107908167	1.321123369	-1.069879295	0.181844434	-1.497310033	-0.903621403	-0.093972451
AC015909.2	-0.919224294	0.201265446	1.11369587	1.421081104	-0.962839348	1.061760407	-0.078473243	-0.687978437	-1.149287505
AC015909.3	-0.638987647	-1.300716692	0.227484722	1.796515274	-1.180764083	0.994913444	-0.077046953	0.416922932	-0.238320997
AC015912.3	-1.094330762	-1.418275983	0.392871595	0.199875649	0.831969368	0.881594803	0.871051721	-1.368614413	0.703858021
AC016065.1	-0.670250826	0.66927932	0.154951608	0.091298199	-0.637942713	-0.110968659	1.777964131	-1.794335015	0.520003955
AC016205.1	0.025564378	2.415009978	-0.472038132	-0.478024212	0.226807786	-0.083609913	0.16410727	-0.814323476	-0.983493678
AC016394.1	0.348072779	1.918526234	-0.321616627	-0.174911219	-1.410006464	0.922920597	-0.412445791	-1.0162773	0.145737789
AC016397.2	-0.040856258	-1.634472237	-0.880104991	-0.012676432	-0.708943979	0.060801225	1.366173291	1.408755058	0.441324322
AC016582.2	-1.454020802	0.068593869	-0.311905281	0.584806606	-1.284827841	-0.405738776	0.72515783	0.352793523	1.725140873
AC016596.2	0.753435404	1.946430618	-0.205970441	-0.323674679	0.015577979	-0.12055981	0.058308335	-0.279581327	-1.843966079
AC016727.1	0.841016129	-1.885839962	0.15352856	-1.058938775	-0.218316675	0.928980296	1.293183378	-0.08575636	0.032143408
AC016734.1	0.529194555	-2.143904398	-0.718247106	0.856450158	0.355482516	-0.210998877	-0.157663381	1.27818753	0.211499003
AC016735.1	-0.194021648	1.301351365	0.621681736	-1.737165041	0.635958751	-0.673423124	1.148013477	-0.349834217	-0.752561296
AC016738.1	1.353456318	0.144704633	-0.73667622	-0.366025307	-0.699450923	1.142651196	-0.247167943	1.015673887	-1.607165641
AC016739.1	0.658051825	1.464493298	-1.830804991	0.304976207	-0.100475267	-0.130423963	-1.226540873	0.624576808	0.236146955
AC016747.1	1.218826718	0.050543451	-0.47601924	-1.0442612	0.885129895	1.180252379	-0.832857799	-1.450740713	0.46912651
AC016773.1	0.783863715	0.281169939	-1.601387333	0.30368778	-1.64024151	1.251501382	-0.188816284	0.284065959	0.526156351
AC016831.1	-0.985196791	-1.649403496	0.026690999	1.857349329	0.516902605	0.552406191	0.150643427	-0.511460977	0.042068713
AC016831.7	-0.424151049	-2.018386104	-0.830881441	1.039260124	1.245292808	0.538943612	0.035870244	0.052806367	0.361245439
AC016876.1	-0.504564679	1.23203954	1.251334792	-0.46446938	-1.12902317	0.565147027	0.908005457	-1.316797365	-0.541672222
AC018464.1	-0.793247648	-1.818855531	-0.871508257	0.836824984	0.42374599	-0.030702933	0.054204744	1.08765726	1.111881391
AC018475.1	0.577666573	2.033230753	-0.777754818	0.534347023	-0.295982801	-0.761671854	-1.37634206	0.230187382	-0.163680198
AC018521.5	-0.166869828	-1.623769786	-1.014765021	0.454929322	0.868448725	0.625469157	1.028748031	-1.055697085	0.883506485
AC018553.1	0.116491815	-2.496072844	-0.072686813	0.606502447	-0.048699168	0.530072195	0.342319926	0.031414333	0.990658109
AC018553.2	0.068159177	-1.768254569	-0.774282414	1.095256571	-0.833750287	0.166052366	0.674446419	-0.003101497	1.375474235
AC018628.1	-0.639039941	-1.964861251	1.309775967	0.090066433	0.18769003	0.711046977	0.53861229	0.641375983	-0.874666489
AC018638.2	-0.947446102	-0.997472135	1.115035549	-0.148582	0.259227331	0.487425367	1.280427345	0.559191462	-1.607806818
AC018638.4	-1.334059895	-0.263163782	1.093918869	-0.530981112	0.608401633	0.351085737	1.258940527	0.380808367	-1.564950344
AC018638.5	-0.926420475	0.03923123	1.206062669	-0.550808324	0.571488457	-0.115084089	1.375513843	0.167059018	-1.767042329
AC018645.2	-0.802497643	-0.35614067	0.315793119	-1.198480115	1.739995531	0.278587229	0.257716769	0.999173494	-1.234147715
AC018647.1	-0.050909959	-1.746208257	0.621353655	1.198452155	-0.656086151	1.114087208	-0.951191191	-0.233100424	0.703602965
AC018647.2	-0.389676199	-1.306872902	-1.137534618	0.546845736	-0.002246695	-0.326163792	0.655896341	-0.042451752	2.002203881
AC018665.1	-0.168058071	-2.341663354	0.288983693	0.414638158	-0.348385212	0.842073117	-0.304022168	0.765703398	0.85073044
AC018690.1	-1.317249826	-0.489741128	0.905037659	1.115793512	1.104377356	-0.454496256	0.254135606	0.401622174	-1.519479098
AC018809.2	-1.041874819	-1.096342221	1.955848239	0.853350321	-0.816787975	0.495559258	-0.356251714	0.24750702	-0.24100811
AC018865.3	-0.863778486	-0.111628591	-0.752655024	-0.420582377	0.034270834	0.234791012	1.759552651	1.352012713	-1.23198273
AC018868.1	0.203690366	2.357086627	-0.827082262	-0.33361518	-0.299465177	-0.298341071	-0.825401259	0.622729764	-0.599601808
AC019069.1	0.671763211	-0.059039611	-1.938582721	-1.329820682	1.063210673	0.013824966	0.535049489	0.352546697	0.691047977
AC019097.1	-0.087084238	-0.317001376	1.585130415	0.213828395	0.003844847	-0.173881502	1.362838111	-1.515149455	-1.072525198
AC019205.1	0.443123393	1.769637245	-0.222457508	-1.100006061	0.648718412	0.639441111	-1.344593548	-0.879105132	0.045242089
AC019254.1	0.943560408	1.970664103	-0.769014231	0.28387248	-1.046644181	-0.271153067	-0.087877795	-1.165086619	0.141678902
AC020558.2	-0.191733589	-1.381189245	0.135154147	-1.135799189	0.900973623	1.232009186	-0.970088879	0.214635928	1.196038019
AC020904.2	-0.573757824	1.720865389	-0.719022854	0.173235629	0.637494492	0.736249492	0.069376112	-0.274130688	-1.770309748
